seqnames	start	end	width	strand	score	signalValue	pValue	qValue	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
1765	chr12	131661820	131662020	201	*	30	3.15139	6.22578	3.05696	Verma_TET1_macs2_peak_3459	105370085	131639396	131661823	22428	-	0	overlapStart	0	LINC02414
1766	chr12	131929272	131929452	181	*	32	3.91455	6.48181	3.24743	Verma_TET1_macs2_peak_3460	80324	131929200	131945896	16697	+	0	inside	71	PUS1
1767	chr12	131949683	131949868	186	*	43	4.50872	7.85664	4.37195	Verma_TET1_macs2_peak_3461	57634	131949920	132081102	131183	+	51	upstream	51	EP400
1768	chr12	132144321	132144503	183	*	56	4.64783	9.36859	5.65826	Verma_TET1_macs2_peak_3463	317781	132136594	132144319	7726	-	1	upstream	1	DDX51
1769	chr12	132144321	132144503	183	*	56	4.64783	9.36859	5.65826	Verma_TET1_macs2_peak_3463	79050	132144457	132152473	8017	+	0	overlapStart	0	NOC4L
1770	chr12	132687242	132687531	290	*	165	8.09006	21.0905	16.5201	Verma_TET1_macs2_peak_3467	5426	132623753	132687376	63624	-	0	overlapStart	0	POLE
1771	chr12	132687242	132687531	290	*	165	8.09006	21.0905	16.5201	Verma_TET1_macs2_peak_3467	5827	132687587	132714912	27326	+	55	upstream	55	PXMP2
1772	chr12	132688171	132688460	290	*	73	6.29836	11.3324	7.37472	Verma_TET1_macs2_peak_3468	5426	132623753	132687376	63624	-	794	upstream	794	POLE
1773	chr12	132828829	132829256	428	*	73	5.63591	11.3109	7.3619	Verma_TET1_macs2_peak_3469	2802	132768914	132829078	60165	-	0	overlapStart	0	GOLGA3
1774	chr12	132887607	132888077	471	*	154	9.18137	20.0027	15.4922	Verma_TET1_macs2_peak_3470	101928530	132887842	132888583	742	+	0	overlapStart	0	LOC101928530
1775	chr12	132986098	132986376	279	*	32	3.91455	6.48181	3.24743	Verma_TET1_macs2_peak_3474	7574	132986365	133027102	40738	+	0	overlapStart	0	ZNF26
1776	chr13	19863357	19863826	470	*	68	5.00201	10.7701	6.86996	Verma_TET1_macs2_peak_3477	9205	19823482	19863649	40168	-	0	overlapStart	0	ZMYM5
1777	chr13	19864344	19864553	210	*	40	4.26375	7.40438	4.0004	Verma_TET1_macs2_peak_3478	9205	19823482	19863649	40168	-	694	upstream	694	ZMYM5
1778	chr13	19957967	19958243	277	*	26	3.94875	5.77991	2.6897	Verma_TET1_macs2_peak_3480	7750	19958670	20091829	133160	+	426	upstream	426	ZMYM2
1779	chr13	19958697	19958972	276	*	51	4.22994	8.78253	5.15144	Verma_TET1_macs2_peak_3481	7750	19958670	20091829	133160	+	0	inside	26	ZMYM2
1780	chr13	20193426	20193792	367	*	56	5.76783	9.35409	5.64609	Verma_TET1_macs2_peak_3482	2706	20187470	20192938	5469	-	487	upstream	487	GJB2
1781	chr13	20566887	20567090	204	*	55	5.48828	9.2374	5.54438	Verma_TET1_macs2_peak_3484	8100	20567069	20691437	124369	+	0	overlapStart	0	IFT88
1782	chr13	20773393	20773893	501	*	57	5.20596	9.43924	5.71508	Verma_TET1_macs2_peak_3487	221143	20728731	20773961	45231	-	0	inside	67	EEF1AKMT1
1783	chr13	21140348	21140972	625	*	117	6.78521	16.0337	11.7146	Verma_TET1_macs2_peak_3488	10284	21140514	21149084	8571	+	0	overlapStart	0	SAP18
1784	chr13	21176351	21176924	574	*	745	16.107	80.599	74.5809	Verma_TET1_macs2_peak_3489	221150	21153595	21176552	22958	-	0	overlapStart	0	SKA3
1785	chr13	21176351	21176924	574	*	745	16.107	80.599	74.5809	Verma_TET1_macs2_peak_3489	78988	21176658	21179084	2427	+	0	overlapStart	0	MRPL57
1786	chr13	21603642	21604397	756	*	185	8.612	23.2125	18.5383	Verma_TET1_macs2_peak_3490	221154	21492691	21604181	111491	-	0	overlapStart	0	MICU2
1787	chr13	23433277	23433477	201	*	66	6.50557	10.5458	6.674	Verma_TET1_macs2_peak_3492	26278	23328826	23433740	104915	-	0	inside	262	SACS
1788	chr13	23889237	23889517	281	*	109	7.04336	15.1848	10.9166	Verma_TET1_macs2_peak_3494	4285	23730189	23889400	159212	-	0	overlapStart	0	MIPEP
1789	chr13	23889237	23889517	281	*	109	7.04336	15.1848	10.9166	Verma_TET1_macs2_peak_3494	542767	23888842	23897263	8422	+	0	inside	394	PCOTH
1790	chr13	24922940	24923255	316	*	20	3.1831	4.86929	2.01496	Verma_TET1_macs2_peak_3499	55835	24882279	24922889	40611	-	50	upstream	50	CENPJ
1791	chr13	25301598	25301820	223	*	45	4.43649	8.02213	4.51249	Verma_TET1_macs2_peak_3501	9818	25301556	25349800	48245	+	0	inside	41	NUP58
1792	chr13	27172176	27172357	182	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3503	100874071	27172259	27182998	10740	+	0	overlapStart	0	USP12-AS2
1793	chr13	27172176	27172357	182	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3503	219333	27066156	27171811	105656	-	364	upstream	364	USP12
1794	chr13	27251340	27251540	201	*	57	5.24233	9.50422	5.76702	Verma_TET1_macs2_peak_3504	102723332	27236282	27250711	14430	-	628	upstream	628	LINC00412
1795	chr13	27450222	27451058	837	*	17	2.70119	4.56008	1.79284	Verma_TET1_macs2_peak_3506	219402	27435643	27450591	14949	-	0	overlapStart	0	MTIF3
1796	chr13	27620859	27621080	222	*	24	3.88001	5.42694	2.44678	Verma_TET1_macs2_peak_3507	222484	27545913	27620529	74617	-	329	upstream	329	LNX2
1797	chr13	27620859	27621080	222	*	24	3.88001	5.42694	2.44678	Verma_TET1_macs2_peak_3507	51082	27620743	27744237	123495	+	0	inside	115	POLR1D
1798	chr13	27917963	27918152	190	*	25	3.99493	5.61208	2.56808	Verma_TET1_macs2_peak_3510	100861550	27819376	27917298	97923	-	664	upstream	664	PLUT
1799	chr13	27953536	27953905	370	*	24	3.41046	5.52159	2.49402	Verma_TET1_macs2_peak_3513	100132234	27953526	27955370	1845	+	0	inside	9	LINC00543
1800	chr13	28138249	28138429	181	*	34	4.73055	6.78091	3.49659	Verma_TET1_macs2_peak_3517	255967	28138506	28295335	156830	+	76	upstream	76	PAN3
1801	chr13	28718925	28719154	230	*	60	5.64365	9.84995	6.06684	Verma_TET1_macs2_peak_3519	283537	28700064	28718970	18907	-	0	overlapStart	0	SLC46A3
1802	chr13	29850189	29850650	462	*	90	6.1995	13.168	9.04655	Verma_TET1_macs2_peak_3522	5412	29764371	29850617	86247	-	0	overlapStart	0	UBL3
1803	chr13	30307273	30307466	194	*	40	4.4846	7.51519	4.08533	Verma_TET1_macs2_peak_3524	84056	30202630	30307551	104922	-	0	inside	84	KATNAL1
1804	chr13	30617116	30617586	471	*	26	3.65358	5.75178	2.66695	Verma_TET1_macs2_peak_3526	10208	30617693	30660770	43078	+	106	upstream	106	USPL1
1805	chr13	30617116	30617586	471	*	26	3.65358	5.75178	2.66695	Verma_TET1_macs2_peak_3526	3146	30456704	30617597	160894	-	0	inside	10	HMGB1
1806	chr13	31161361	31162570	1210	*	149	8.26829	19.395	14.9123	Verma_TET1_macs2_peak_3527	10808	31134973	31162388	27416	-	0	overlapStart	0	HSPH1
1807	chr13	32030966	32031323	358	*	84	7.00379	12.5087	8.43341	Verma_TET1_macs2_peak_3529	100507099	32025314	32031639	6326	-	0	inside	315	FRY-AS1
1808	chr13	32031397	32031577	181	*	42	4.59349	7.70732	4.23927	Verma_TET1_macs2_peak_3530	100507099	32025314	32031639	6326	-	0	inside	61	FRY-AS1
1809	chr13	33817935	33818297	363	*	102	7.15017	14.48	10.255	Verma_TET1_macs2_peak_3533	5983	33818069	33966558	148490	+	0	overlapStart	0	RFC3
1810	chr13	36346683	36346917	235	*	20	3.1831	4.86929	2.01496	Verma_TET1_macs2_peak_3536	100507135	36346431	36369601	23171	+	0	inside	251	SPART-AS1
1811	chr13	36819087	36819321	235	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3538	5994	36819224	36829104	9881	+	0	overlapStart	0	RFXAP
1812	chr13	37000759	37000965	207	*	57	5.20596	9.43924	5.71508	Verma_TET1_macs2_peak_3540	29880	36949738	37000261	50524	-	497	upstream	497	ALG5
1813	chr13	38349590	38350019	430	*	32	3.91455	6.48181	3.24743	Verma_TET1_macs2_peak_3545	100874188	38050817	38350259	299443	-	0	inside	239	LINC00571
1814	chr13	38349590	38350019	430	*	32	3.91455	6.48181	3.24743	Verma_TET1_macs2_peak_3545	51569	38349849	38363619	13771	+	0	overlapStart	0	UFM1
1815	chr13	39037965	39038337	373	*	23	3.67479	5.32042	2.3621	Verma_TET1_macs2_peak_3546	387921	39038306	39050109	11804	+	0	overlapStart	0	NHLRC3
1816	chr13	39037965	39038337	373	*	23	3.67479	5.32042	2.3621	Verma_TET1_macs2_peak_3546	80209	39009865	39038089	28225	-	0	overlapStart	0	PROSER1
1817	chr13	40771075	40771391	317	*	48	4.31992	8.38707	4.82705	Verma_TET1_macs2_peak_3548	10240	40729128	40771190	42063	-	0	overlapStart	0	MRPS31
1818	chr13	40921379	40921874	496	*	30	3.63782	6.20097	3.03359	Verma_TET1_macs2_peak_3549	100616668	40812309	40921749	109441	-	0	overlapStart	0	TPTE2P5
1819	chr13	40921379	40921874	496	*	30	3.63782	6.20097	3.03359	Verma_TET1_macs2_peak_3549	283507	40882577	40921774	39198	-	0	overlapStart	0	SUGT1P3
1820	chr13	41060632	41060851	220	*	60	5.22234	9.81499	6.03712	Verma_TET1_macs2_peak_3550	11193	41061509	41084006	22498	+	657	upstream	657	WBP4
1821	chr13	41061119	41061583	465	*	51	4.37814	8.80682	5.17476	Verma_TET1_macs2_peak_3551	11193	41061509	41084006	22498	+	0	overlapStart	0	WBP4
1822	chr13	41061119	41061583	465	*	51	4.37814	8.80682	5.17476	Verma_TET1_macs2_peak_3551	1997	40931924	41061440	129517	-	0	overlapStart	0	ELF1
1823	chr13	41061775	41061958	184	*	71	5.92312	11.0736	7.1494	Verma_TET1_macs2_peak_3552	11193	41061509	41084006	22498	+	0	inside	265	WBP4
1824	chr13	41061775	41061958	184	*	71	5.92312	11.0736	7.1494	Verma_TET1_macs2_peak_3552	1997	40931924	41061440	129517	-	334	upstream	334	ELF1
1825	chr13	41132616	41133145	530	*	127	8.11274	17.1111	12.7364	Verma_TET1_macs2_peak_3553	101929140	41132939	41236686	103748	+	0	overlapStart	0	LOC101929140
1826	chr13	41132616	41133145	530	*	127	8.11274	17.1111	12.7364	Verma_TET1_macs2_peak_3553	89890	41127569	41132802	5234	-	0	overlapStart	0	KBTBD6
1827	chr13	42271568	42272103	536	*	415	13.8314	46.8776	41.5474	Verma_TET1_macs2_peak_3555	11215	42272152	42323261	51110	+	48	upstream	48	AKAP11
1828	chr13	43879318	43879549	232	*	70	5.47852	11.0121	7.09714	Verma_TET1_macs2_peak_3560	144811	43879284	44028526	149243	+	0	inside	33	LACC1
1829	chr13	43879318	43879549	232	*	70	5.47852	11.0121	7.09714	Verma_TET1_macs2_peak_3560	160857	43823909	43879740	55832	-	0	inside	190	CCDC122
1830	chr13	44577062	44577665	604	*	113	7.32277	15.6982	11.3997	Verma_TET1_macs2_peak_3564	8848	44432143	44576565	144423	-	496	upstream	496	TSC22D1
1831	chr13	45464714	45465010	297	*	42	4.76678	7.70237	4.23927	Verma_TET1_macs2_peak_3569	83548	45464898	45536701	71804	+	0	overlapStart	0	COG3
1832	chr13	46797131	46797311	181	*	32	3.91455	6.48181	3.24743	Verma_TET1_macs2_peak_3572	2098	46771256	46797161	25906	-	0	overlapStart	0	ESD
1833	chr13	48532916	48533458	543	*	68	5.00201	10.7701	6.86996	Verma_TET1_macs2_peak_3576	1102	48488959	48533256	44298	-	0	overlapStart	0	RCBTB2
1834	chr13	48975960	48976467	508	*	108	6.52424	15.0689	10.8117	Verma_TET1_macs2_peak_3577	22862	48975912	49209779	233868	+	0	inside	47	FNDC3A
1835	chr13	49443383	49443581	199	*	40	5.12819	7.40835	4.0004	Verma_TET1_macs2_peak_3581	83852	49444374	49495003	50630	+	792	upstream	792	SETDB2
1836	chr13	49443769	49444360	592	*	384	14.3929	43.683	38.434	Verma_TET1_macs2_peak_3582	107303344	49444684	49485845	41162	+	323	upstream	323	SETDB2-PHF11
1837	chr13	49443769	49444360	592	*	384	14.3929	43.683	38.434	Verma_TET1_macs2_peak_3582	81617	49308650	49444064	135415	-	0	overlapStart	0	CAB39L
1838	chr13	49443769	49444360	592	*	384	14.3929	43.683	38.434	Verma_TET1_macs2_peak_3582	83852	49444374	49495003	50630	+	13	upstream	13	SETDB2
1839	chr13	49585847	49586055	209	*	40	4.4846	7.51519	4.08533	Verma_TET1_macs2_peak_3584	55213	49531946	49585558	53613	-	288	upstream	288	RCBTB1
1840	chr13	49628146	49628326	181	*	55	5.48828	9.2374	5.54438	Verma_TET1_macs2_peak_3585	115761	49628507	49633872	5366	+	180	upstream	180	ARL11
1841	chr13	49792784	49793132	349	*	26	3.65358	5.75178	2.66695	Verma_TET1_macs2_peak_3586	3839	49699320	49792682	93363	-	101	upstream	101	KPNA3
1842	chr13	49936257	49936579	323	*	26	3.11611	5.73379	2.66695	Verma_TET1_macs2_peak_3587	57213	49912702	49936490	23789	-	0	overlapStart	0	SPRYD7
1843	chr13	50081029	50081351	323	*	61	5.93072	9.97029	6.17217	Verma_TET1_macs2_peak_3588	10301	50082169	50723236	641068	+	817	upstream	817	DLEU1
1844	chr13	50126548	50126822	275	*	53	5.17814	9.04969	5.38434	Verma_TET1_macs2_peak_3589	8847	49956733	50125720	168988	-	827	upstream	827	DLEU2
1845	chr13	51080397	51080687	291	*	22	3.58768	5.17247	2.25271	Verma_TET1_macs2_peak_3592	2974	50994511	51080862	86352	-	0	inside	174	GUCY1B2
1846	chr13	51452468	51452947	480	*	68	5.51247	10.7083	6.81871	Verma_TET1_macs2_peak_3595	100507398	51452370	51549875	97506	+	0	inside	97	INTS6-AS1
1847	chr13	51583711	51584042	332	*	52	4.93221	8.94481	5.28701	Verma_TET1_macs2_peak_3597	115825	51584455	51767709	183255	+	412	upstream	412	WDFY2
1848	chr13	52011760	52012251	492	*	102	6.673	14.4911	10.2612	Verma_TET1_macs2_peak_3598	440138	52012398	52033600	21203	+	146	upstream	146	ALG11
1849	chr13	52011760	52012251	492	*	102	6.673	14.4911	10.2612	Verma_TET1_macs2_peak_3598	540	51932673	52012125	79453	-	0	overlapStart	0	ATP7B
1850	chr13	52128970	52129161	192	*	53	4.47808	9.01681	5.35419	Verma_TET1_macs2_peak_3599	101929657	52128891	52132723	3833	+	0	inside	78	LOC101929657
1851	chr13	52128970	52129161	192	*	53	4.47808	9.01681	5.35419	Verma_TET1_macs2_peak_3599	341676	52033611	52129092	95482	-	0	overlapStart	0	NEK5
1852	chr13	52455318	52455581	264	*	36	4.31721	6.93376	3.61094	Verma_TET1_macs2_peak_3604	26586	52455429	52476628	21200	+	0	overlapStart	0	CKAP2
1853	chr13	52652081	52652468	388	*	65	5.35411	10.4132	6.55824	Verma_TET1_macs2_peak_3607	10910	52652709	52700909	48201	+	240	upstream	240	SUGT1
1854	chr13	52652871	52653051	181	*	35	4.10889	6.83973	3.54426	Verma_TET1_macs2_peak_3608	10910	52652709	52700909	48201	+	0	inside	161	SUGT1
1855	chr13	52739284	52739500	217	*	48	4.65674	8.43678	4.85271	Verma_TET1_macs2_peak_3609	11061	52703264	52739820	36557	-	0	inside	319	CNMD
1856	chr13	57631209	57631464	256	*	38	4.66942	7.24212	3.8719	Verma_TET1_macs2_peak_3619	27253	57631744	57729311	97568	+	279	upstream	279	PCDH17
1857	chr13	60163864	60164090	227	*	54	4.54728	9.16094	5.48356	Verma_TET1_macs2_peak_3621	81624	59665583	60163928	498346	-	0	overlapStart	0	DIAPH3
1858	chr13	60396738	60397246	509	*	69	6.45075	10.82	6.91285	Verma_TET1_macs2_peak_3622	81550	60396457	60573878	177422	+	0	inside	280	TDRD3
1859	chr13	67231090	67231277	188	*	57	5.44775	9.51565	5.77406	Verma_TET1_macs2_peak_3623	5101	66302834	67230445	927612	-	644	upstream	644	PCDH9
1860	chr13	72781699	72782229	531	*	96	7.05456	13.8706	9.69159	Verma_TET1_macs2_peak_3625	10464	72782133	73016461	234329	+	0	overlapStart	0	PIBF1
1861	chr13	72781699	72782229	531	*	96	7.05456	13.8706	9.69159	Verma_TET1_macs2_peak_3625	22894	72752169	72782096	29928	-	0	overlapStart	0	DIS3
1862	chr13	75549292	75549478	187	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3633	170622	75525219	75549439	24221	-	0	overlapStart	0	COMMD6
1863	chr13	75549292	75549478	187	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3633	4008	75549773	75859870	310098	+	294	upstream	294	LMO7
1864	chr13	75549292	75549478	187	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3633	7347	75549480	75623320	73841	+	1	upstream	1	UCHL3
1865	chr13	77326917	77327136	220	*	66	5.2194	10.5121	6.6415	Verma_TET1_macs2_peak_3636	23077	77044657	77327094	282438	-	0	overlapStart	0	MYCBP2
1866	chr13	78603514	78603914	401	*	87	5.81327	12.8119	8.71813	Verma_TET1_macs2_peak_3638	5457	78598362	78603552	5191	-	0	overlapStart	0	POU4F1
1867	chr13	78658609	78659162	554	*	98	7.92538	14.0202	9.83329	Verma_TET1_macs2_peak_3639	79596	78614289	78659155	44867	-	0	overlapStart	0	OBI1
1868	chr13	79406001	79406542	542	*	181	11.1888	22.8583	18.1998	Verma_TET1_macs2_peak_3640	100505538	79406293	79427317	21025	+	0	overlapStart	0	RBM26-AS1
1869	chr13	79406001	79406542	542	*	181	11.1888	22.8583	18.1998	Verma_TET1_macs2_peak_3640	64062	79311824	79406477	94654	-	0	overlapStart	0	RBM26
1870	chr13	87671858	87672042	185	*	41	4.09255	7.63502	4.19007	Verma_TET1_macs2_peak_3642	26050	87672615	87696272	23658	+	572	upstream	572	SLITRK5
1871	chr13	87671858	87672042	185	*	41	4.09255	7.63502	4.19007	Verma_TET1_macs2_peak_3642	642345	87427200	87671640	244441	-	217	upstream	217	MIR4500HG
1872	chr13	91398715	91399018	304	*	35	4.28726	6.88174	3.57119	Verma_TET1_macs2_peak_3645	2262	91398621	92867237	1468617	+	0	inside	93	GPC5
1873	chr13	94596041	94596320	280	*	64	5.92787	10.3295	6.49526	Verma_TET1_macs2_peak_3650	23483	94574054	94596242	22189	-	0	overlapStart	0	TGDS
1874	chr13	94602172	94602545	374	*	68	5.73086	10.7338	6.83969	Verma_TET1_macs2_peak_3651	160897	94601857	94634661	32805	+	0	inside	314	GPR180
1875	chr13	94702659	94702901	243	*	30	3.63782	6.20097	3.03359	Verma_TET1_macs2_peak_3653	101927284	94703454	94803430	99977	+	552	upstream	552	LOC101927284
1876	chr13	95644701	95644944	244	*	49	5.10726	8.59523	4.98631	Verma_TET1_macs2_peak_3658	22873	95578202	95644703	66502	-	0	overlapStart	0	DZIP1
1877	chr13	95676586	95677016	431	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3659	100289274	95648771	95676955	28185	-	0	overlapStart	0	DNAJC3-DT
1878	chr13	95676586	95677016	431	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3659	5611	95677139	95794988	117850	+	122	upstream	122	DNAJC3
1879	chr13	95677639	95677824	186	*	35	4.4263	6.83888	3.54426	Verma_TET1_macs2_peak_3660	100289274	95648771	95676955	28185	-	683	upstream	683	DNAJC3-DT
1880	chr13	96090073	96090298	226	*	87	7.45919	12.8468	8.74436	Verma_TET1_macs2_peak_3662	266722	96090839	96839562	748724	+	540	upstream	540	HS6ST3
1881	chr13	97433235	97433946	712	*	87	7.45919	12.8468	8.74436	Verma_TET1_macs2_peak_3663	5911	97434169	97469128	34960	+	222	upstream	222	RAP2A
1882	chr13	98142628	98142813	186	*	68	5.51247	10.7083	6.81871	Verma_TET1_macs2_peak_3665	10160	98142562	98455176	312615	+	0	inside	65	FARP1
1883	chr13	99201120	99201347	228	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3666	100289373	99181223	99200757	19535	-	362	upstream	362	UBAC2-AS1
1884	chr13	99201120	99201347	228	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3666	337867	99200774	99386504	185731	+	0	inside	345	UBAC2
1885	chr13	99498435	99498634	200	*	33	4.4459	6.59542	3.33465	Verma_TET1_macs2_peak_3667	9375	99498956	99564048	65093	+	321	upstream	321	TM9SF2
1886	chr13	99501335	99501770	436	*	49	4.89973	8.56036	4.95646	Verma_TET1_macs2_peak_3668	106478991	99499727	99501052	1326	-	282	upstream	282	LINC00449
1887	chr13	99957711	99958154	444	*	50	4.93396	8.62101	5.00877	Verma_TET1_macs2_peak_3670	101927437	99841879	99957167	115289	-	543	upstream	543	LOC101927437
1888	chr13	99997215	99997543	329	*	24	3.41046	5.52159	2.49402	Verma_TET1_macs2_peak_3674	100861542	99994899	99997909	3011	-	0	inside	365	LINC00554
1889	chr13	100088862	100089101	240	*	57	5.07232	9.53751	5.79001	Verma_TET1_macs2_peak_3675	105370333	100053074	100088950	35877	-	0	overlapStart	0	PCCA-DT
1890	chr13	100088862	100089101	240	*	57	5.07232	9.53751	5.79001	Verma_TET1_macs2_peak_3675	5095	100089015	100530437	441423	+	0	overlapStart	0	PCCA
1891	chr13	100675025	100675229	205	*	41	4.09255	7.63502	4.19007	Verma_TET1_macs2_peak_3676	84899	100603927	100675093	71167	-	0	overlapStart	0	TMTC4
1892	chr13	101416596	101416919	324	*	32	4.66199	6.42169	3.20927	Verma_TET1_macs2_peak_3677	259232	101053776	101416508	362733	-	87	upstream	87	NALCN
1893	chr13	102798949	102799196	248	*	55	5.08254	9.21754	5.53003	Verma_TET1_macs2_peak_3680	100533467	102799110	102876001	76892	+	0	overlapStart	0	BIVM-ERCC5
1894	chr13	102798949	102799196	248	*	55	5.08254	9.21754	5.53003	Verma_TET1_macs2_peak_3680	54841	102799119	102841533	42415	+	0	overlapStart	0	BIVM
1895	chr13	102798949	102799196	248	*	55	5.08254	9.21754	5.53003	Verma_TET1_macs2_peak_3680	79070	102784281	102798976	14696	-	0	overlapStart	0	POGLUT2
1896	chr13	106535886	106536075	190	*	35	3.86519	6.90591	3.58698	Verma_TET1_macs2_peak_3684	1948	106489745	106535662	45918	-	223	upstream	223	EFNB2
1897	chr13	106536359	106536539	181	*	55	5.26499	9.2006	5.51663	Verma_TET1_macs2_peak_3685	1948	106489745	106535662	45918	-	696	upstream	696	EFNB2
1898	chr13	107866866	107867188	323	*	45	5.39723	8.11837	4.59114	Verma_TET1_macs2_peak_3687	728215	107163510	107867496	703987	-	0	inside	307	FAM155A
1899	chr13	107868277	107868554	278	*	42	4.62558	7.76366	4.28686	Verma_TET1_macs2_peak_3688	728215	107163510	107867496	703987	-	780	upstream	780	FAM155A
1900	chr13	108218063	108218594	532	*	39	3.31946	7.30779	3.93197	Verma_TET1_macs2_peak_3689	3981	108207439	108218368	10930	-	0	overlapStart	0	LIG4
1901	chr13	108218063	108218594	532	*	39	3.31946	7.30779	3.93197	Verma_TET1_macs2_peak_3689	84945	108218392	108234243	15852	+	0	overlapStart	0	ABHD13
1902	chr13	110712312	110713084	773	*	117	6.78521	16.0337	11.7146	Verma_TET1_macs2_peak_3693	3621	110712736	110723339	10604	+	0	overlapStart	0	ING1
1903	chr13	110713168	110713524	357	*	101	7.3177	14.3251	10.1098	Verma_TET1_macs2_peak_3694	79587	110641412	110713603	72192	-	0	inside	78	CARS2
1904	chr13	111153420	111153660	241	*	49	4.28257	8.60391	4.99453	Verma_TET1_macs2_peak_3697	101060553	111148196	111153171	4976	-	248	upstream	248	LOC101060553
1905	chr13	112689411	112689676	266	*	44	4.93819	7.99014	4.49406	Verma_TET1_macs2_peak_3705	23250	112690329	112887168	196840	+	652	upstream	652	ATP11A
1906	chr13	113208565	113208990	426	*	61	4.3392	9.92582	6.13793	Verma_TET1_macs2_peak_3707	55795	113177536	113208715	31180	-	0	overlapStart	0	PCID2
1907	chr13	113208565	113208990	426	*	61	4.3392	9.92582	6.13793	Verma_TET1_macs2_peak_3707	8451	113208193	113267108	58916	+	0	inside	371	CUL4A
1908	chr13	113296721	113297022	302	*	72	5.03487	11.1866	7.2564	Verma_TET1_macs2_peak_3708	3916	113297239	113323672	26434	+	216	upstream	216	LAMP1
1909	chr13	113297137	113297331	195	*	88	5.0624	13.0052	8.89519	Verma_TET1_macs2_peak_3709	3916	113297239	113323672	26434	+	0	overlapStart	0	LAMP1
